Date/Time,Cement Type,Cement silo,"RHR, h","Production, t","Prod.rate, t/h","PRI, %","NAI, %","Clinker (wet), t","Clinker (wet), %","Gypsum (wet), t","Gypsum (wet), %","Limestone (wet), t","Limestone (wet), %","R45, %",Fineness blaine,"Water injection, l/h","Cement temp, C","Main Drive SEEC, kWh/t cem","SEEC, kWh/t cem"
01.07.2020 17:00,C14N,4,1,130,130,106.6,100,116,89.2,7,5.4,7,5.4,,,4173.2,109.5,27.18,0
01.07.2020 18:00,C14N,4,1,129,129,105.7,100,116,89.9,6.5,5,6.5,5,17.9,2970,4173.2,112.7,27.41,0
01.07.2020 19:00,C14N,4,1,132.5,133,108.6,100,118,89.1,7,5.3,7.5,5.7,,,4173.2,108.1,26.71,0
01.07.2020 20:00,C14N,4,1,130,130,106.6,100,116,89.2,7,5.4,7,5.4,,,4173.2,105.4,27.46,0
01.07.2020 21:00,C14N,4,1,130,130,106.6,100,116,89.2,7,5.4,7,5.4,,,4173.2,106.4,27.32,0
01.07.2020 22:00,C14N,4,1,132.5,133,108.6,100,118,89.1,8,6,6.5,4.9,17.5,2910,4173.2,111,26.84,0
01.07.2020 23:00,C14N,4,1,130,130,106.6,100,116,89.2,8,6.2,6,4.6,,,4173.2,110.5,27.59,0
02.07.2020 00:00,C14N,4,1,97,97,79.5,100,86,88.7,6,6.2,5,5.2,,,4103.7,108.4,37.27,46.25
02.07.2020 01:00,C14N,4,1,15,15,12.3,100,14,93.3,1,6.7,0,0,,,2586.8,99.2,230.41,275.31
02.07.2020 02:00,C14N,4,1,87.5,88,71.7,100,78,89.1,5,5.7,4.5,5.1,18.4,2880,2149.8,103.6,41.13,49.2
02.07.2020 03:00,C14N,4,1,125.5,126,102.9,100,112,89.2,7.5,6,6,4.8,,,4122.9,103.6,29.36,36.27
02.07.2020 04:00,C14N,4,1,135,135,110.7,100,120,88.9,8.5,6.3,6.5,4.8,,,3995.2,96.5,26.2,32.89
02.07.2020 05:00,C14N,4,1,136,136,111.5,100,122,89.7,8,5.9,6,4.4,,,3936.2,98.8,25.68,32.63
02.07.2020 06:00,C14N,4,1,136,136,111.5,100,122,89.7,8,5.9,6,4.4,18.7,3010,3387.6,95.7,25.39,32.22
02.07.2020 07:00,C14N,4,1,136.5,137,111.9,100,122,89.4,8.5,6.2,6,4.4,,,3606.9,100.2,24.9,31.64
02.07.2020 08:00,C14N,4,1,67,67,54.9,100,60,89.6,4,6,3,4.5,,,4136.4,97.4,53.02,66.12
02.07.2020 09:00,C14N,4,1,83,83,68,100,74,89.2,5,6,4,4.8,,,2627.3,102.7,45.44,54.96
02.07.2020 10:00,C14N,4,1,131.5,132,107.8,100,118,89.7,8,6.1,5.5,4.2,19.2,2900,4134.6,108.5,27.62,34.63
02.07.2020 11:00,C14N,4,1,132,132,108.2,100,118,89.4,8,6.1,6,4.5,,,4135.9,100.1,27.11,34.24
02.07.2020 12:00,C14N,4,1,134,134,109.8,100,120,89.6,8,6,6,4.5,,,4135.9,97.4,26.25,33.24
02.07.2020 13:00,C14N,4,1,125,125,102.5,100,112,89.6,7.5,6,5.5,4.4,,,4135.9,97.5,28.36,35.73
02.07.2020 14:00,C14N,4,1,129.5,130,106.1,100,116,89.6,7.5,5.8,6,4.6,19.2,2940,4135.9,97.5,27.22,34.51
02.07.2020 15:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7,5.3,6.5,4.9,,,4129.3,99.8,26.67,33.83
02.07.2020 16:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7.5,5.7,6,4.6,,,4132.8,100.3,26.55,33.73
02.07.2020 17:00,C14N,4,1,129.5,130,106.1,100,116,89.6,7,5.4,6.5,5,,,4135.9,101.2,26.91,34.56
02.07.2020 18:00,C14N,4,1,132,132,108.2,100,118,89.4,7.5,5.7,6.5,4.9,18,2850,4135.9,103.3,26.33,33.86
02.07.2020 19:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7,5.3,6.5,4.9,,,4135.9,107.3,26.4,33.54
02.07.2020 20:00,C14N,4,1,130,130,106.6,100,116,89.2,7.5,5.8,6.5,5,,,4135.9,109.5,26.77,33.99
02.07.2020 21:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7,5.3,6.5,4.9,,,4135.9,105.5,26.41,33.56
02.07.2020 22:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7.5,5.7,6,4.6,18.6,2800,4135.9,100,26.38,33.4
02.07.2020 23:00,C14N,4,1,131,131,107.4,100,118,90.1,7,5.3,6,4.6,,,4135.9,97.4,26.15,32.95
03.07.2020 00:00,C14N,4,1,131.5,132,107.8,100,118,89.7,7.5,5.7,6,4.6,,,4075.7,96.9,25.72,32.47
03.07.2020 01:00,C14N,4,1,82,82,67.2,100,74,90.2,4,4.9,4,4.9,,,3404.6,97.5,43.08,54.01
03.07.2020 02:00,C14N,4,1,128,128,104.9,100,116,90.6,6.5,5.1,5.5,4.3,22.2,2720,4134.1,99.1,28.54,35.63
03.07.2020 03:00,C14N,4,1,131,131,107.4,100,118,90.1,7,5.3,6,4.6,,,3180.5,96,27.09,34.18
03.07.2020 04:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,15.1,3020,3766.2,99.3,26.63,33.66
03.07.2020 05:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,,,3847.7,96.3,26.15,33.1
03.07.2020 06:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,18,2980,2673.8,98.7,25.66,31.96
03.07.2020 07:00,C14N,4,1,75.5,76,61.9,100,68,90.1,4,5.3,3.5,4.6,,,4082.5,104.1,45.4,55.79
03.07.2020 08:00,C14N,4,1,121.5,122,99.6,100,110,90.5,6,4.9,5.5,4.5,,,4045.5,105.5,30.54,37.6
03.07.2020 09:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,,,4045.5,101.9,28.12,35.1
03.07.2020 10:00,C14N,4,1,128.5,129,105.3,100,116,90.3,6.5,5.1,6,4.7,20.5,2730,4045.5,103.7,28.44,35.64
03.07.2020 11:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,,,4045.5,109.4,28.04,35.17
03.07.2020 12:00,C14N,4,1,129.5,130,106.1,100,118,91.1,6,4.6,5.5,4.2,,,4045.5,106,28.23,35.3
03.07.2020 13:00,C14N,4,1,130.5,131,107,100,118,90.4,6.5,5,6,4.6,,,4045.5,106.1,28.06,35.1
03.07.2020 14:00,C14N,4,1,130,130,106.6,100,118,90.8,6,4.6,6,4.6,19.1,2910,4045.5,98.7,28.11,35.23
03.07.2020 15:00,C14N,4,1,104,104,85.2,100,96,92.3,5,4.8,3,2.9,,,4045.5,97.4,34.88,43.58
03.07.2020 16:00,C14N,4,1,119,119,97.5,100,112,94.1,6,5,1,0.8,18.4,2980,3334.4,99.9,31.13,38.04
03.07.2020 17:00,C14N,4,0.9,49,54,44.6,100,42,85.7,2.5,5.1,4.5,9.2,,,4037.5,100.3,75.6,84.4
03.07.2020 18:00,C14N,4,0,,,,100,0,,0,,0,,,,,78.5,,
03.07.2020 19:00,,,,,,,100,,,,,,,,,,,,
03.07.2020 19:00,C14N,4,0,,,,100,0,,0,,0,,,,,76.1,,
03.07.2020 19:09,C3A4N-50,6,0,,0,,100,0,,0,,0,,,,,73.4,,
03.07.2020 20:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,67.1,,
03.07.2020 21:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,62.1,,
03.07.2020 22:00,C3A4N-50,6,0.4,34,78,64.3,100,16,47.1,2,5.9,16,47.1,,,1535.7,85.1,109.98,94.33
03.07.2020 23:00,C3A4N-50,6,1,60,60,49.2,100,26,43.3,3.5,5.8,30.5,50.8,,,1712.1,96.1,61.05,74.82
04.07.2020 00:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,,,1563.8,97.2,59.89,72.89
04.07.2020 01:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3.5,5.7,30,48.8,,,1515.6,97.2,59.27,72.45
04.07.2020 02:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,3,5.1,30,50.8,1.5,4750,1498.9,97.2,61.7,75.43
04.07.2020 03:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3.5,5.3,32.5,49.2,,,1515.1,97.1,55.06,67.46
04.07.2020 04:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3.5,5.3,33,49.6,1.4,4460,1408.3,97.1,54.79,66.87
04.07.2020 05:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,,,1394.1,97.1,55.41,67.94
04.07.2020 06:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,1.4,4450,1462.5,97.3,55.06,67.53
04.07.2020 07:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3.5,5.3,33,49.6,,,1542.1,97.2,54.39,66.82
04.07.2020 08:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,1651.3,97.4,59.54,72.93
04.07.2020 09:00,C3A4N-50,6,1,64,64,52.5,100,28,43.8,3,4.7,33,51.6,,,1952.4,97.2,56.62,69.35
04.07.2020 10:00,C3A4N-50,6,1,61.5,62,50.4,100,30,48.8,3,4.9,28.5,46.3,1.7,4450,1859.1,97.1,58.77,71.51
04.07.2020 11:00,C3A4N-50,6,1,59.5,60,48.8,100,28,47.1,3,5,28.5,47.9,,,2100.7,97.3,61.05,61.17
04.07.2020 12:00,C3A4N-50,6,0.5,27,54,44.3,100,12,44.4,1,3.7,14,51.9,1.8,4400,2081.2,82.3,134.41,121.64
04.07.2020 13:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,52.6,,
04.07.2020 14:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,47,,
04.07.2020 15:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,45.4,,
04.07.2020 16:00,C3A4N-50,6,0,,,,100,0,,0,,0,,,,,45.3,,
04.07.2020 17:00,C3A4N-50,6,0.5,39.5,74,60.7,100,18,45.6,2,5.1,19.5,49.4,,,798.9,74.9,92.48,75.85
04.07.2020 18:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,2.5,3.8,33.5,50.8,1.9,4850,1539.3,95,55.26,67.76
04.07.2020 19:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,2.5,3.8,33.5,50.8,,,1706,95.1,55.11,67.67
04.07.2020 20:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,2,4400,1845.7,95,55.08,67.76
04.07.2020 21:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,2.5,3.8,33.5,50.8,,,1845,95,55,67.61
04.07.2020 22:00,C3A4N-50,6,1,67,67,54.9,100,30,44.8,3,4.5,34,50.7,1.7,4210,1789.4,94.9,54.15,66.69
04.07.2020 23:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,2.5,3.8,33,50.4,,,1641.4,95,55.38,68.18
05.07.2020 00:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,2.5,4,32,51.2,2.2,4230,1720.7,95.1,57.99,71.4
05.07.2020 01:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,2.5,4,32,51.2,,,1831.3,95,57.79,71.43
05.07.2020 02:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,2.5,4,32,51.2,2,4300,1860,95,57.93,71.37
05.07.2020 03:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,1689.5,94.9,58.99,72.64
05.07.2020 04:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,1.7,4400,1661.7,95,58.96,72.5
05.07.2020 05:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,1627.6,95,59.58,73.14
05.07.2020 06:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,1.1,4470,1691.4,95,59.38,73.11
05.07.2020 07:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,1629.7,95,58.91,72.46
05.07.2020 08:00,C3A4N-50,6,1,59.5,60,48.8,100,26,43.7,2.5,4.2,31,52.1,1.2,4500,1584,95,60.82,74.66
05.07.2020 09:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,1660.4,95.1,59.33,72.41
05.07.2020 10:00,C3A4N-50,6,1,59,59,48.4,100,28,47.5,2.5,4.2,28.5,48.3,1.8,4540,1876.1,95,61.3,75.06
05.07.2020 11:00,C3A4N-50,6,1,63,63,51.6,100,28,44.4,2.5,4,32.5,51.6,,,1762.5,95,57.21,70.41
05.07.2020 12:00,C3A4N-50,6,1,64.5,65,52.9,100,30,46.5,2.5,3.9,32,49.6,,,1556.9,94.8,55.5,68.33
05.07.2020 13:00,C3A4N-50,6,1,63,63,51.6,100,28,44.4,2.5,4,32.5,51.6,,,1545.5,95.3,56.94,70.37
05.07.2020 14:00,C3A4N-50,6,1,63,63,51.6,100,28,44.4,3,4.8,32,50.8,1.4,4670,2160,95.1,57.31,70.67
05.07.2020 15:00,C3A4N-50,6,1,55,55,45.1,100,28,50.9,2,3.6,25,45.5,,,2067.8,95,65.94,79.12
05.07.2020 16:00,C3A4N-50,6,1,65,65,53.3,100,30,46.2,3,4.6,32,49.2,,,1887,94.8,55.8,69.21
05.07.2020 16:00,,,,,,,0,,,,,,,,,,,,
05.07.2020 16:15,,,,,,,0,,,,,,,,,,,,
05.07.2020 17:00,C3A4N-50,6,1,64,64,52.5,100,28,43.8,3,4.7,33,51.6,1.3,4540,1720.1,95,56.38,69.13
05.07.2020 18:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,1.5,4400,1654.8,95,59.08,72.35
05.07.2020 19:00,C3A4N-50,6,1,57.5,58,47.1,100,28,48.7,3,5.2,26.5,46.1,,,1927.9,95.3,63.14,77.2
05.07.2020 20:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,1.2,4650,1912.8,94.8,55.23,67.97
05.07.2020 21:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,2.5,3.8,33,50.4,,,1745.1,94.9,55.14,67.83
05.07.2020 22:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,1.1,4500,1607.1,95,54.63,67.33
05.07.2020 23:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1576.8,95,54.63,67.27
06.07.2020 00:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,2.5,3.8,33,50.4,1.3,4360,1625.1,95.1,55.12,67.9
06.07.2020 01:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1794.5,95.1,54.6,67.12
06.07.2020 02:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,2.5,3.8,33,50.4,1.6,4270,1763.1,95,54.88,67.77
06.07.2020 03:00,C3A4N-50,6,1,59,59,48.4,100,28,47.5,3,5.1,28,47.5,,,1787.4,95,60.97,74.97
06.07.2020 04:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,2.5,3.8,33.5,50.8,1.5,4230,2022.2,95,54.89,67.55
06.07.2020 05:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1825.2,94.9,54.94,67.19
06.07.2020 06:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,1.7,4360,1642.8,95,54.79,67.1
06.07.2020 07:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,2.5,3.8,33,50.4,,,1764.9,95.1,55.03,67.9
06.07.2020 08:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3.5,5.3,32.5,49.2,1.5,4250,1842.4,95,54.54,67.39
06.07.2020 09:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1870.4,95,54.48,67.2
06.07.2020 10:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,1.4,4210,1797,94.9,54.35,67.05
06.07.2020 11:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1741.6,95.1,54.31,67.21
06.07.2020 12:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,1.3,4280,1772.6,95,54.35,67.06
06.07.2020 13:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1751.6,95,54.25,67.03
06.07.2020 14:00,C3A4N-50,6,1,64,64,52.5,100,28,43.8,3,4.7,33,51.6,2,4440,1720.6,94.9,55.9,69.08
06.07.2020 15:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,,,1563.5,95,54.55,67.33
06.07.2020 16:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,1.8,4290,1545,95,53.64,66.25
06.07.2020 17:00,C3A4N-50,6,1,67,67,54.9,100,30,44.8,3,4.5,34,50.7,,,1393.3,94.9,53.18,65.81
06.07.2020 18:00,C3A4N-50,6,1,69,69,56.6,100,32,46.4,3,4.3,34,49.3,1.4,4310,1342.6,95.2,51.5,63.86
06.07.2020 19:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,1953.7,95.2,58.27,71.98
06.07.2020 20:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,3,5.1,30,50.8,1.2,4230,1978.4,95,61.16,75.09
06.07.2020 21:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,1957,95,59.35,72.67
06.07.2020 22:00,C3A4N-50,6,1,62,62,50.8,100,28,45.2,3,4.8,31,50,1.3,4280,1949.1,94.9,58.21,71.39
06.07.2020 23:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,,,1758.4,94.9,59.03,72.37
07.07.2020 00:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2.5,4.2,30.5,51.7,1.2,4450,1771.2,95,61.08,74.69
07.07.2020 00:00,,,,,,,0,,,,,,,,,,,,
07.07.2020 00:59,,,,,,,0,,,,,,,,,,,,
07.07.2020 01:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,1658.9,94.9,58.66,71.69
07.07.2020 02:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,1.2,4450,1697.1,95.1,58.63,71.81
07.07.2020 03:00,C3A4N-50,6,1,60.5,61,49.6,100,28,46.3,2.5,4.1,30,49.6,,,1740.5,94.9,59.73,73.15
07.07.2020 04:00,C3A4N-50,6,1,62,62,50.8,100,28,45.2,2.5,4,31.5,50.8,1.1,4440,1670.5,95.1,58.41,71.4
07.07.2020 05:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2,3.3,31,50.8,,,1732,95,59.46,72.84
07.07.2020 06:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2.5,4.2,30.5,51.7,2.2,4480,1732.8,95,61.37,75.21
07.07.2020 07:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,1715.8,95,58.91,72.06
07.07.2020 08:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2,3.3,31,50.8,1.1,4420,1798.2,95,59.32,72.61
07.07.2020 09:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,1725.8,95,58.75,71.34
07.07.2020 10:00,C3A4N-50,6,1,59.5,60,48.8,100,26,43.7,2.5,4.2,31,52.1,1.3,4450,1886.9,95.2,60.74,74.02
07.07.2020 11:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,2104.2,95.1,58.77,71.87
07.07.2020 12:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2,3.3,31,50.8,1.4,4420,2226,95,59.26,72.51
07.07.2020 13:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,,,2193.7,95,58.49,72.1
07.07.2020 14:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,1.4,4360,2274.6,95,58.83,71.64
07.07.2020 15:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2,3.4,31,52.5,,,2278,95,60.68,74.24
07.07.2020 16:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,1.3,4450,2337.8,95.1,58.19,71.15
07.07.2020 17:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,2394.6,95,58.67,71.72
07.07.2020 18:00,C3A4N-50,6,1,54.5,55,44.7,100,24,44,2,3.7,28.5,52.3,1.7,4420,2345.8,95,66.08,80.28
07.07.2020 19:00,C3A4N-50,6,1,56.5,57,46.3,100,26,46,2,3.5,28.5,50.4,,,2377,95,63.76,77.57
07.07.2020 20:00,C3A4N-50,6,1,57,57,46.7,100,26,45.6,2.5,4.4,28.5,50,,,2394.1,95,63.28,76.63
07.07.2020 21:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,,,2357.6,94.9,51.17,62.25
07.07.2020 22:00,C3A4N-50,6,1,71,71,58.2,100,32,45.1,3,4.2,36,50.7,2,4220,2139.2,94.9,50.76,61.88
07.07.2020 23:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,,,1993,94.9,50.89,61.9
08.07.2020 00:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,2.5,4060,1807.2,94.9,50.74,60.91
08.07.2020 01:00,C3A4N-50,6,1,64,64,52.5,100,28,43.8,2.5,3.9,33.5,52.3,,,1888.9,95.1,55.9,68.56
08.07.2020 02:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,1.8,4300,1645.6,94.9,49.9,61.64
08.07.2020 03:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,,,1605.8,95.1,50.03,61.69
08.07.2020 04:00,C3A4N-50,6,1,70.5,71,57.8,100,32,45.4,2.5,3.5,36,51.1,2,4270,1761.2,95,50.51,62.21
08.07.2020 05:00,C3A4N-50,6,1,71,71,58.2,100,32,45.1,2.5,3.5,36.5,51.4,,,1722.9,95,50.08,61.31
08.07.2020 06:00,C3A4N-50,6,1,56,56,45.9,100,26,46.4,2,3.6,28,50,2.4,4020,2948.3,94.3,63.59,78.14
08.07.2020 07:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,2,3.3,31.5,51.2,,,801.5,98,57.71,70.81
08.07.2020 08:00,C3A4N-50,6,1,59.5,60,48.8,100,26,43.7,2.5,4.2,31,52.1,1.2,4550,1853.9,98,59.73,73.49
08.07.2020 09:00,C3A4N-50,6,0.7,29,41,34,70,14,48.3,1,3.4,14,48.3,,,1909.3,90.8,122.69,111.11
08.07.2020 10:00,C3A4N-50,6,0,,,,0,0,,0,,0,,1.5,4450,,70.2,,
08.07.2020 11:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,67.3,,
08.07.2020 12:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,64.1,,
08.07.2020 13:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,61.2,,
08.07.2020 14:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,58.5,,
08.07.2020 15:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,55.4,,
08.07.2020 16:00,C3A4N-50,6,0.6,40.5,68,55.3,60,18,44.4,1.5,3.7,21,51.9,,,1061.4,80.9,89.51,77.71
08.07.2020 17:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2,3.3,31,50.8,,,1737.1,97,59.15,72.18
08.07.2020 18:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2,3.4,31,52.5,1.5,4960,1826.9,97.1,60.74,74.39
08.07.2020 19:00,C3A4N-50,6,1,62,62,50.8,100,28,45.2,2.5,4,31.5,50.8,,,1783.8,97.1,57.63,71.07
08.07.2020 20:00,C3A4N-50,6,1,60.5,61,49.6,100,28,46.3,2,3.3,30.5,50.4,1.7,4810,1939.3,97.2,59.14,73.33
08.07.2020 21:00,C3A4N-50,6,1,69.5,70,57,100,32,46,2.5,3.6,35,50.4,,,2052,97.3,51.64,62.78
08.07.2020 22:00,C3A4N-50,6,1,72,72,59,100,32,44.4,2.5,3.5,37.5,52.1,1.5,4420,2075,97,49.49,62.29
08.07.2020 23:00,C3A4N-50,6,1,71,71,58.2,100,32,45.1,2.5,3.5,36.5,51.4,,,2009.4,97.2,49.95,61.26
09.07.2020 00:00,C3A4N-50,6,1,72,72,59,100,32,44.4,3,4.2,37,51.4,,,2153.8,97.1,49.18,60.49
09.07.2020 01:00,C3A4N-50,6,1,73.5,74,60.2,100,34,46.3,2.5,3.4,37,50.3,,,2078.3,97.1,48.12,59.29
09.07.2020 02:00,C3A4N-50,6,1,62,62,50.8,100,28,45.2,2,3.2,32,51.6,2,4170,2326.5,97.2,57.26,70.17
09.07.2020 03:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,2.5,3.8,34,51.1,,,2460.4,96.3,53.29,65.24
09.07.2020 04:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,2.5,3.8,33.5,50.8,1.7,4450,1904.9,96.7,53.4,65.93
09.07.2020 05:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1903.4,97.5,53.13,65.66
09.07.2020 06:00,C3A4N-50,6,1,57.5,58,47.1,100,26,45.2,2,3.5,29.5,51.3,1.8,4400,2299.2,99,61.1,75.34
09.07.2020 07:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,,,3254,96.3,53.01,65.01
09.07.2020 08:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,2.1,4290,2716.2,91.6,52.92,65.41
09.07.2020 09:00,C3A4N-50,6,1,57.5,58,47.1,100,26,45.2,2.5,4.3,29,50.4,,,547.5,105.3,60.93,75.07
09.07.2020 10:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2.5,4.2,30.5,51.7,1.3,4320,1837.3,107.1,60.44,73.9
09.07.2020 11:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,2380.2,101.5,58.41,71.45
09.07.2020 12:00,C3A4N-50,6,1,52,52,42.6,100,24,46.2,2,3.8,26,50,,,2510.2,94,68.83,85.07
09.07.2020 13:00,C3A4N-50,6,1,50,50,41,100,22,44,2.5,5,25.5,51,,,2510.2,91.4,71.88,88.21
09.07.2020 14:00,C3A4N-50,6,1,51.5,52,42.2,100,24,46.6,2,3.9,25.5,49.5,1.2,4610,1921.9,97.1,69.86,85.57
09.07.2020 15:00,C3A4N-50,6,1,49.5,50,40.6,100,22,44.4,2.5,5.1,25,50.5,,,2192.4,97,72.67,88.12
09.07.2020 16:00,C3A4N-50,6,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,2258.4,96.9,69.25,83.74
09.07.2020 17:00,C3A4N-50,6,1,49.5,50,40.6,100,22,44.4,2,4,25.5,51.5,,,2261.1,96.9,72.65,89.1
09.07.2020 18:00,C3A4N-50,6,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,1.1,4820,2264.5,96.9,69.04,84.83
09.07.2020 19:00,C3A4N-50,6,1,50,50,41,100,22,44,2.5,5,25.5,51,,,2283.9,97,72.1,87.93
